"Notes"	"Year"	"Year Code"	"Age"	"Age Code"	"Gender"	"Gender Code"	Projected Populations
	"2055"	"2055"	"37 years"	"37"	"Male"	"M"	2614310
	"2055"	"2055"	"38 years"	"38"	"Female"	"F"	2497182
	"2055"	"2055"	"38 years"	"38"	"Male"	"M"	2606457
	"2055"	"2055"	"39 years"	"39"	"Female"	"F"	2489447
	"2055"	"2055"	"39 years"	"39"	"Male"	"M"	2596785
	"2055"	"2055"	"40 years"	"40"	"Female"	"F"	2480520
	"2055"	"2055"	"40 years"	"40"	"Male"	"M"	2585749
	"2055"	"2055"	"41 years"	"41"	"Female"	"F"	2470243
	"2055"	"2055"	"41 years"	"41"	"Male"	"M"	2573278
	"2055"	"2055"	"42 years"	"42"	"Female"	"F"	2457806
	"2055"	"2055"	"42 years"	"42"	"Male"	"M"	2559156
	"2055"	"2055"	"43 years"	"43"	"Female"	"F"	2460564
	"2055"	"2055"	"43 years"	"43"	"Male"	"M"	2557351
	"2055"	"2055"	"44 years"	"44"	"Female"	"F"	2468447
	"2055"	"2055"	"44 years"	"44"	"Male"	"M"	2567111
	"2055"	"2055"	"45 years"	"45"	"Female"	"F"	2466669
	"2055"	"2055"	"45 years"	"45"	"Male"	"M"	2556221
	"2055"	"2055"	"46 years"	"46"	"Female"	"F"	2462578
	"2055"	"2055"	"46 years"	"46"	"Male"	"M"	2548924
	"2055"	"2055"	"47 years"	"47"	"Female"	"F"	2517244
	"2055"	"2055"	"47 years"	"47"	"Male"	"M"	2606043
	"2055"	"2055"	"48 years"	"48"	"Female"	"F"	2518590
	"2055"	"2055"	"48 years"	"48"	"Male"	"M"	2609011
	"2055"	"2055"	"49 years"	"49"	"Female"	"F"	2494745
	"2055"	"2055"	"49 years"	"49"	"Male"	"M"	2582743
	"2055"	"2055"	"50 years"	"50"	"Female"	"F"	2481779
	"2055"	"2055"	"50 years"	"50"	"Male"	"M"	2563806
	"2055"	"2055"	"51 years"	"51"	"Female"	"F"	2479150
	"2055"	"2055"	"51 years"	"51"	"Male"	"M"	2553648
	"2055"	"2055"	"52 years"	"52"	"Female"	"F"	2456392
	"2055"	"2055"	"52 years"	"52"	"Male"	"M"	2522836
	"2055"	"2055"	"53 years"	"53"	"Female"	"F"	2438908
	"2055"	"2055"	"53 years"	"53"	"Male"	"M"	2499924
	"2055"	"2055"	"54 years"	"54"	"Female"	"F"	2474476
	"2055"	"2055"	"54 years"	"54"	"Male"	"M"	2534935
	"2055"	"2055"	"55 years"	"55"	"Female"	"F"	2490002
	"2055"	"2055"	"55 years"	"55"	"Male"	"M"	2550447
	"2055"	"2055"	"56 years"	"56"	"Female"	"F"	2445641
	"2055"	"2055"	"56 years"	"56"	"Male"	"M"	2496843
	"2055"	"2055"	"57 years"	"57"	"Female"	"F"	2432512
	"2055"	"2055"	"57 years"	"57"	"Male"	"M"	2475667
	"2055"	"2055"	"58 years"	"58"	"Female"	"F"	2423232
	"2055"	"2055"	"58 years"	"58"	"Male"	"M"	2455376
	"2055"	"2055"	"59 years"	"59"	"Female"	"F"	2415617
	"2055"	"2055"	"59 years"	"59"	"Male"	"M"	2447937
	"2055"	"2055"	"60 years"	"60"	"Female"	"F"	2434823
	"2055"	"2055"	"60 years"	"60"	"Male"	"M"	2462915
	"2055"	"2055"	"61 years"	"61"	"Female"	"F"	2450144
	"2055"	"2055"	"61 years"	"61"	"Male"	"M"	2473119
	"2055"	"2055"	"62 years"	"62"	"Female"	"F"	2452264
	"2055"	"2055"	"62 years"	"62"	"Male"	"M"	2472025
	"2055"	"2055"	"63 years"	"63"	"Female"	"F"	2483799
	"2055"	"2055"	"63 years"	"63"	"Male"	"M"	2482959
	"2055"	"2055"	"64 years"	"64"	"Female"	"F"	2503529
	"2055"	"2055"	"64 years"	"64"	"Male"	"M"	2473066
	"2055"	"2055"	"65 years"	"65"	"Female"	"F"	2473306
	"2055"	"2055"	"65 years"	"65"	"Male"	"M"	2424742
	"2055"	"2055"	"66 years"	"66"	"Female"	"F"	2358534
	"2055"	"2055"	"66 years"	"66"	"Male"	"M"	2300259
	"2055"	"2055"	"67 years"	"67"	"Female"	"F"	2282079
	"2055"	"2055"	"67 years"	"67"	"Male"	"M"	2207071
	"2055"	"2055"	"68 years"	"68"	"Female"	"F"	2218201
	"2055"	"2055"	"68 years"	"68"	"Male"	"M"	2131558
	"2055"	"2055"	"69 years"	"69"	"Female"	"F"	2196136
	"2055"	"2055"	"69 years"	"69"	"Male"	"M"	2093656
	"2055"	"2055"	"70 years"	"70"	"Female"	"F"	2183534
	"2055"	"2055"	"70 years"	"70"	"Male"	"M"	2056791
	"2055"	"2055"	"71 years"	"71"	"Female"	"F"	2095720
	"2055"	"2055"	"71 years"	"71"	"Male"	"M"	1948012
	"2055"	"2055"	"72 years"	"72"	"Female"	"F"	2092232
	"2055"	"2055"	"72 years"	"72"	"Male"	"M"	1922549
	"2055"	"2055"	"73 years"	"73"	"Female"	"F"	2059064
	"2055"	"2055"	"73 years"	"73"	"Male"	"M"	1874292
	"2055"	"2055"	"74 years"	"74"	"Female"	"F"	2004097
	"2055"	"2055"	"74 years"	"74"	"Male"	"M"	1802733
	"2055"	"2055"	"75 years"	"75"	"Female"	"F"	1991164
	"2055"	"2055"	"75 years"	"75"	"Male"	"M"	1785960
	"2055"	"2055"	"76 years"	"76"	"Female"	"F"	1846653
	"2055"	"2055"	"76 years"	"76"	"Male"	"M"	1625337
	"2055"	"2055"	"77 years"	"77"	"Female"	"F"	1770539
	"2055"	"2055"	"77 years"	"77"	"Male"	"M"	1538672
	"2055"	"2055"	"78 years"	"78"	"Female"	"F"	1712473
	"2055"	"2055"	"78 years"	"78"	"Male"	"M"	1463922
	"2055"	"2055"	"79 years"	"79"	"Female"	"F"	1616338
	"2055"	"2055"	"79 years"	"79"	"Male"	"M"	1366236
	"2055"	"2055"	"80 years"	"80"	"Female"	"F"	1604598
	"2055"	"2055"	"80 years"	"80"	"Male"	"M"	1343490
	"2055"	"2055"	"81 years"	"81"	"Female"	"F"	1506989
	"2055"	"2055"	"81 years"	"81"	"Male"	"M"	1235467
	"2055"	"2055"	"82 years"	"82"	"Female"	"F"	1470046
	"2055"	"2055"	"82 years"	"82"	"Male"	"M"	1179499
	"2055"	"2055"	"83 years"	"83"	"Female"	"F"	1463778
	"2055"	"2055"	"83 years"	"83"	"Male"	"M"	1159088
	"2055"	"2055"	"84 years"	"84"	"Female"	"F"	1468260
	"2055"	"2055"	"84 years"	"84"	"Male"	"M"	1142476
	"2055"	"2055"	"85 years"	"85"	"Female"	"F"	1399164
	"2055"	"2055"	"85 years"	"85"	"Male"	"M"	1075815
	"2055"	"2055"	"86 years"	"86"	"Female"	"F"	1252842
	"2055"	"2055"	"86 years"	"86"	"Male"	"M"	938643
	"2055"	"2055"	"87 years"	"87"	"Female"	"F"	1144779
	"2055"	"2055"	"87 years"	"87"	"Male"	"M"	835123
	"2055"	"2055"	"88 years"	"88"	"Female"	"F"	1064564
	"2055"	"2055"	"88 years"	"88"	"Male"	"M"	752190
	"2055"	"2055"	"89 years"	"89"	"Female"	"F"	991924
	"2055"	"2055"	"89 years"	"89"	"Male"	"M"	682034
	"2055"	"2055"	"90 years"	"90"	"Female"	"F"	951906
	"2055"	"2055"	"90 years"	"90"	"Male"	"M"	634723
	"2055"	"2055"	"91 years"	"91"	"Female"	"F"	873000
	"2055"	"2055"	"91 years"	"91"	"Male"	"M"	559490
	"2055"	"2055"	"92 years"	"92"	"Female"	"F"	774487
	"2055"	"2055"	"92 years"	"92"	"Male"	"M"	477323
	"2055"	"2055"	"93 years"	"93"	"Female"	"F"	676857
	"2055"	"2055"	"93 years"	"93"	"Male"	"M"	401032
	"2055"	"2055"	"94 years"	"94"	"Female"	"F"	590921
	"2055"	"2055"	"94 years"	"94"	"Male"	"M"	334807
	"2055"	"2055"	"95 years"	"95"	"Female"	"F"	502965
	"2055"	"2055"	"95 years"	"95"	"Male"	"M"	273705
	"2055"	"2055"	"96 years"	"96"	"Female"	"F"	406445
	"2055"	"2055"	"96 years"	"96"	"Male"	"M"	209501
	"2055"	"2055"	"97 years"	"97"	"Female"	"F"	330171
	"2055"	"2055"	"97 years"	"97"	"Male"	"M"	161510
	"2055"	"2055"	"98 years"	"98"	"Female"	"F"	261431
	"2055"	"2055"	"98 years"	"98"	"Male"	"M"	120695
	"2055"	"2055"	"99 years"	"99"	"Female"	"F"	197369
	"2055"	"2055"	"99 years"	"99"	"Male"	"M"	85784
	"2055"	"2055"	"100+ years"	"100+"	"Female"	"F"	356335
	"2055"	"2055"	"100+ years"	"100+"	"Male"	"M"	136557
	"2056"	"2056"	"< 1 year"	"0"	"Female"	"F"	2194709
	"2056"	"2056"	"< 1 year"	"0"	"Male"	"M"	2298822
	"2056"	"2056"	"1 year"	"1"	"Female"	"F"	2200498
	"2056"	"2056"	"1 year"	"1"	"Male"	"M"	2304919
	"2056"	"2056"	"2 years"	"2"	"Female"	"F"	2205457
	"2056"	"2056"	"2 years"	"2"	"Male"	"M"	2309920
	"2056"	"2056"	"3 years"	"3"	"Female"	"F"	2208839
	"2056"	"2056"	"3 years"	"3"	"Male"	"M"	2312912
	"2056"	"2056"	"4 years"	"4"	"Female"	"F"	2210781
	"2056"	"2056"	"4 years"	"4"	"Male"	"M"	2314068
	"2056"	"2056"	"5 years"	"5"	"Female"	"F"	2211663
	"2056"	"2056"	"5 years"	"5"	"Male"	"M"	2313876
	"2056"	"2056"	"6 years"	"6"	"Female"	"F"	2211780
	"2056"	"2056"	"6 years"	"6"	"Male"	"M"	2312933
	"2056"	"2056"	"7 years"	"7"	"Female"	"F"	2211319
	"2056"	"2056"	"7 years"	"7"	"Male"	"M"	2311666
	"2056"	"2056"	"8 years"	"8"	"Female"	"F"	2210489
	"2056"	"2056"	"8 years"	"8"	"Male"	"M"	2310325
	"2056"	"2056"	"9 years"	"9"	"Female"	"F"	2209480
	"2056"	"2056"	"9 years"	"9"	"Male"	"M"	2308812
	"2056"	"2056"	"10 years"	"10"	"Female"	"F"	2208368
	"2056"	"2056"	"10 years"	"10"	"Male"	"M"	2307477
	"2056"	"2056"	"11 years"	"11"	"Female"	"F"	2207258
	"2056"	"2056"	"11 years"	"11"	"Male"	"M"	2306112
	"2056"	"2056"	"12 years"	"12"	"Female"	"F"	2206302
	"2056"	"2056"	"12 years"	"12"	"Male"	"M"	2304880
	"2056"	"2056"	"13 years"	"13"	"Female"	"F"	2205931
	"2056"	"2056"	"13 years"	"13"	"Male"	"M"	2304185
	"2056"	"2056"	"14 years"	"14"	"Female"	"F"	2206855
	"2056"	"2056"	"14 years"	"14"	"Male"	"M"	2304698
	"2056"	"2056"	"15 years"	"15"	"Female"	"F"	2209877
	"2056"	"2056"	"15 years"	"15"	"Male"	"M"	2307625
	"2056"	"2056"	"16 years"	"16"	"Female"	"F"	2215945
	"2056"	"2056"	"16 years"	"16"	"Male"	"M"	2314357
	"2056"	"2056"	"17 years"	"17"	"Female"	"F"	2225604
	"2056"	"2056"	"17 years"	"17"	"Male"	"M"	2325973
	"2056"	"2056"	"18 years"	"18"	"Female"	"F"	2239230
	"2056"	"2056"	"18 years"	"18"	"Male"	"M"	2342626
	"2056"	"2056"	"19 years"	"19"	"Female"	"F"	2256600
	"2056"	"2056"	"19 years"	"19"	"Male"	"M"	2363312
	"2056"	"2056"	"20 years"	"20"	"Female"	"F"	2276768
	"2056"	"2056"	"20 years"	"20"	"Male"	"M"	2386601
	"2056"	"2056"	"21 years"	"21"	"Female"	"F"	2298743
	"2056"	"2056"	"21 years"	"21"	"Male"	"M"	2411471
	"2056"	"2056"	"22 years"	"22"	"Female"	"F"	2321611
	"2056"	"2056"	"22 years"	"22"	"Male"	"M"	2436951
	"2056"	"2056"	"23 years"	"23"	"Female"	"F"	2345139
	"2056"	"2056"	"23 years"	"23"	"Male"	"M"	2462321
	"2056"	"2056"	"24 years"	"24"	"Female"	"F"	2368936
	"2056"	"2056"	"24 years"	"24"	"Male"	"M"	2487135
	"2056"	"2056"	"25 years"	"25"	"Female"	"F"	2392441
	"2056"	"2056"	"25 years"	"25"	"Male"	"M"	2510761
	"2056"	"2056"	"26 years"	"26"	"Female"	"F"	2415385
	"2056"	"2056"	"26 years"	"26"	"Male"	"M"	2533021
	"2056"	"2056"	"27 years"	"27"	"Female"	"F"	2437046
	"2056"	"2056"	"27 years"	"27"	"Male"	"M"	2553525
	"2056"	"2056"	"28 years"	"28"	"Female"	"F"	2457052
	"2056"	"2056"	"28 years"	"28"	"Male"	"M"	2572253
	"2056"	"2056"	"29 years"	"29"	"Female"	"F"	2474782
	"2056"	"2056"	"29 years"	"29"	"Male"	"M"	2589090
	"2056"	"2056"	"30 years"	"30"	"Female"	"F"	2489607
	"2056"	"2056"	"30 years"	"30"	"Male"	"M"	2603482
	"2056"	"2056"	"31 years"	"31"	"Female"	"F"	2501302
	"2056"	"2056"	"31 years"	"31"	"Male"	"M"	2614964
	"2056"	"2056"	"32 years"	"32"	"Female"	"F"	2510142
	"2056"	"2056"	"32 years"	"32"	"Male"	"M"	2623661
	"2056"	"2056"	"33 years"	"33"	"Female"	"F"	2516509
	"2056"	"2056"	"33 years"	"33"	"Male"	"M"	2629863
	"2056"	"2056"	"34 years"	"34"	"Female"	"F"	2520611
	"2056"	"2056"	"34 years"	"34"	"Male"	"M"	2633932
	"2056"	"2056"	"35 years"	"35"	"Female"	"F"	2522376
	"2056"	"2056"	"35 years"	"35"	"Male"	"M"	2635686
	"2056"	"2056"	"36 years"	"36"	"Female"	"F"	2521604
	"2056"	"2056"	"36 years"	"36"	"Male"	"M"	2634362
	"2056"	"2056"	"37 years"	"37"	"Female"	"F"	2518247
	"2056"	"2056"	"37 years"	"37"	"Male"	"M"	2629942
	"2056"	"2056"	"38 years"	"38"	"Female"	"F"	2512910
	"2056"	"2056"	"38 years"	"38"	"Male"	"M"	2623180
	"2056"	"2056"	"39 years"	"39"	"Female"	"F"	2506078
	"2056"	"2056"	"39 years"	"39"	"Male"	"M"	2614591
	"2056"	"2056"	"40 years"	"40"	"Female"	"F"	2497559
	"2056"	"2056"	"40 years"	"40"	"Male"	"M"	2604038
	"2056"	"2056"	"41 years"	"41"	"Female"	"F"	2487674
	"2056"	"2056"	"41 years"	"41"	"Male"	"M"	2591876
	"2056"	"2056"	"42 years"	"42"	"Female"	"F"	2476413
	"2056"	"2056"	"42 years"	"42"	"Male"	"M"	2578342
	"2056"	"2056"	"43 years"	"43"	"Female"	"F"	2463136
	"2056"	"2056"	"43 years"	"43"	"Male"	"M"	2563385
	"2056"	"2056"	"44 years"	"44"	"Female"	"F"	2465267
	"2056"	"2056"	"44 years"	"44"	"Male"	"M"	2560997
	"2056"	"2056"	"45 years"	"45"	"Female"	"F"	2472630
	"2056"	"2056"	"45 years"	"45"	"Male"	"M"	2570211
	"2056"	"2056"	"46 years"	"46"	"Female"	"F"	2470402
	"2056"	"2056"	"46 years"	"46"	"Male"	"M"	2558682
	"2056"	"2056"	"47 years"	"47"	"Female"	"F"	2465814
	"2056"	"2056"	"47 years"	"47"	"Male"	"M"	2550556
	"2056"	"2056"	"48 years"	"48"	"Female"	"F"	2519934
	"2056"	"2056"	"48 years"	"48"	"Male"	"M"	2606661
	"2056"	"2056"	"49 years"	"49"	"Female"	"F"	2520848
	"2056"	"2056"	"49 years"	"49"	"Male"	"M"	2608771
	"2056"	"2056"	"50 years"	"50"	"Female"	"F"	2496595
	"2056"	"2056"	"50 years"	"50"	"Male"	"M"	2581782
	"2056"	"2056"	"51 years"	"51"	"Female"	"F"	2483172
	"2056"	"2056"	"51 years"	"51"	"Male"	"M"	2562091
	"2056"	"2056"	"52 years"	"52"	"Female"	"F"	2480096
	"2056"	"2056"	"52 years"	"52"	"Male"	"M"	2551192
	"2056"	"2056"	"53 years"	"53"	"Female"	"F"	2457011
	"2056"	"2056"	"53 years"	"53"	"Male"	"M"	2519645
	"2056"	"2056"	"54 years"	"54"	"Female"	"F"	2439258
	"2056"	"2056"	"54 years"	"54"	"Male"	"M"	2495928
	"2056"	"2056"	"55 years"	"55"	"Female"	"F"	2474367
	"2056"	"2056"	"55 years"	"55"	"Male"	"M"	2529994
	"2056"	"2056"	"56 years"	"56"	"Female"	"F"	2489437
	"2056"	"2056"	"56 years"	"56"	"Male"	"M"	2544487
	"2056"	"2056"	"57 years"	"57"	"Female"	"F"	2444723
	"2056"	"2056"	"57 years"	"57"	"Male"	"M"	2490111
	"2056"	"2056"	"58 years"	"58"	"Female"	"F"	2431244
	"2056"	"2056"	"58 years"	"58"	"Male"	"M"	2468032
	"2056"	"2056"	"59 years"	"59"	"Female"	"F"	2421648
	"2056"	"2056"	"59 years"	"59"	"Male"	"M"	2446895
	"2056"	"2056"	"60 years"	"60"	"Female"	"F"	2413677
	"2056"	"2056"	"60 years"	"60"	"Male"	"M"	2438549
	"2056"	"2056"	"61 years"	"61"	"Female"	"F"	2432221
	"2056"	"2056"	"61 years"	"61"	"Male"	"M"	2452509
	"2056"	"2056"	"62 years"	"62"	"Female"	"F"	2446637
	"2056"	"2056"	"62 years"	"62"	"Male"	"M"	2461615
	"2056"	"2056"	"63 years"	"63"	"Female"	"F"	2447718
	"2056"	"2056"	"63 years"	"63"	"Male"	"M"	2459223
	"2056"	"2056"	"64 years"	"64"	"Female"	"F"	2477928
	"2056"	"2056"	"64 years"	"64"	"Male"	"M"	2468539
	"2056"	"2056"	"65 years"	"65"	"Female"	"F"	2496134
	"2056"	"2056"	"65 years"	"65"	"Male"	"M"	2456833
	"2056"	"2056"	"66 years"	"66"	"Female"	"F"	2464338
	"2056"	"2056"	"66 years"	"66"	"Male"	"M"	2406726
	"2056"	"2056"	"67 years"	"67"	"Female"	"F"	2348365
	"2056"	"2056"	"67 years"	"67"	"Male"	"M"	2281023
	"2056"	"2056"	"68 years"	"68"	"Female"	"F"	2270472
	"2056"	"2056"	"68 years"	"68"	"Male"	"M"	2186285
	"2056"	"2056"	"69 years"	"69"	"Female"	"F"	2205144
	"2056"	"2056"	"69 years"	"69"	"Male"	"M"	2109145
	"2056"	"2056"	"70 years"	"70"	"Female"	"F"	2181137
	"2056"	"2056"	"70 years"	"70"	"Male"	"M"	2069025
	"2056"	"2056"	"71 years"	"71"	"Female"	"F"	2166189
	"2056"	"2056"	"71 years"	"71"	"Male"	"M"	2029658
	"2056"	"2056"	"72 years"	"72"	"Female"	"F"	2076556
	"2056"	"2056"	"72 years"	"72"	"Male"	"M"	1919289
	"2056"	"2056"	"73 years"	"73"	"Female"	"F"	2070229
	"2056"	"2056"	"73 years"	"73"	"Male"	"M"	1890678
	"2056"	"2056"	"74 years"	"74"	"Female"	"F"	2034315
	"2056"	"2056"	"74 years"	"74"	"Male"	"M"	1839548
	"2056"	"2056"	"75 years"	"75"	"Female"	"F"	1976653
	"2056"	"2056"	"75 years"	"75"	"Male"	"M"	1765398
	"2056"	"2056"	"76 years"	"76"	"Female"	"F"	1960002
	"2056"	"2056"	"76 years"	"76"	"Male"	"M"	1744523
	"2056"	"2056"	"77 years"	"77"	"Female"	"F"	1813762
	"2056"	"2056"	"77 years"	"77"	"Male"	"M"	1583137
	"2056"	"2056"	"78 years"	"78"	"Female"	"F"	1734650
	"2056"	"2056"	"78 years"	"78"	"Male"	"M"	1493794
	"2056"	"2056"	"79 years"	"79"	"Female"	"F"	1673064
	"2056"	"2056"	"79 years"	"79"	"Male"	"M"	1415921
	"2056"	"2056"	"80 years"	"80"	"Female"	"F"	1573446
	"2056"	"2056"	"80 years"	"80"	"Male"	"M"	1315496
	"2056"	"2056"	"81 years"	"81"	"Female"	"F"	1555855
	"2056"	"2056"	"81 years"	"81"	"Male"	"M"	1287139
	"2056"	"2056"	"82 years"	"82"	"Female"	"F"	1455594
	"2056"	"2056"	"82 years"	"82"	"Male"	"M"	1177567
	"2056"	"2056"	"83 years"	"83"	"Female"	"F"	1413593
	"2056"	"2056"	"83 years"	"83"	"Male"	"M"	1117674
	"2056"	"2056"	"84 years"	"84"	"Female"	"F"	1400521
	"2056"	"2056"	"84 years"	"84"	"Male"	"M"	1091199
	"2056"	"2056"	"85 years"	"85"	"Female"	"F"	1396847
	"2056"	"2056"	"85 years"	"85"	"Male"	"M"	1067737
	"2056"	"2056"	"86 years"	"86"	"Female"	"F"	1322633
	"2056"	"2056"	"86 years"	"86"	"Male"	"M"	997281
	"2056"	"2056"	"87 years"	"87"	"Female"	"F"	1176000
	"2056"	"2056"	"87 years"	"87"	"Male"	"M"	862351
	"2056"	"2056"	"88 years"	"88"	"Female"	"F"	1066122
	"2056"	"2056"	"88 years"	"88"	"Male"	"M"	759618
	"2056"	"2056"	"89 years"	"89"	"Female"	"F"	982819
	"2056"	"2056"	"89 years"	"89"	"Male"	"M"	676735
	"2056"	"2056"	"90 years"	"90"	"Female"	"F"	906873
	"2056"	"2056"	"90 years"	"90"	"Male"	"M"	606219
	"2056"	"2056"	"91 years"	"91"	"Female"	"F"	860945
	"2056"	"2056"	"91 years"	"91"	"Male"	"M"	556703
	"2056"	"2056"	"92 years"	"92"	"Female"	"F"	780251
	"2056"	"2056"	"92 years"	"92"	"Male"	"M"	483626
	"2056"	"2056"	"93 years"	"93"	"Female"	"F"	683203
	"2056"	"2056"	"93 years"	"93"	"Male"	"M"	406083
	"2056"	"2056"	"94 years"	"94"	"Female"	"F"	588572
	"2056"	"2056"	"94 years"	"94"	"Male"	"M"	335360
	"2056"	"2056"	"95 years"	"95"	"Female"	"F"	505860
	"2056"	"2056"	"95 years"	"95"	"Male"	"M"	274791
	"2056"	"2056"	"96 years"	"96"	"Female"	"F"	423258
	"2056"	"2056"	"96 years"	"96"	"Male"	"M"	220172
	"2056"	"2056"	"97 years"	"97"	"Female"	"F"	335743
	"2056"	"2056"	"97 years"	"97"	"Male"	"M"	164925
	"2056"	"2056"	"98 years"	"98"	"Female"	"F"	267311
	"2056"	"2056"	"98 years"	"98"	"Male"	"M"	124257
	"2056"	"2056"	"99 years"	"99"	"Female"	"F"	207147
	"2056"	"2056"	"99 years"	"99"	"Male"	"M"	90617
	"2056"	"2056"	"100+ years"	"100+"	"Female"	"F"	371776
	"2056"	"2056"	"100+ years"	"100+"	"Male"	"M"	142958
	"2057"	"2057"	"< 1 year"	"0"	"Female"	"F"	2199790
	"2057"	"2057"	"< 1 year"	"0"	"Male"	"M"	2304111
	"2057"	"2057"	"1 year"	"1"	"Female"	"F"	2205867
	"2057"	"2057"	"1 year"	"1"	"Male"	"M"	2310526
	"2057"	"2057"	"2 years"	"2"	"Female"	"F"	2211155
	"2057"	"2057"	"2 years"	"2"	"Male"	"M"	2315885
	"2057"	"2057"	"3 years"	"3"	"Female"	"F"	2214915
	"2057"	"2057"	"3 years"	"3"	"Male"	"M"	2319252
	"2057"	"2057"	"4 years"	"4"	"Female"	"F"	2217196
	"2057"	"2057"	"4 years"	"4"	"Male"	"M"	2320791
	"2057"	"2057"	"5 years"	"5"	"Female"	"F"	2218429
	"2057"	"2057"	"5 years"	"5"	"Male"	"M"	2320974
	"2057"	"2057"	"6 years"	"6"	"Female"	"F"	2218838
	"2057"	"2057"	"6 years"	"6"	"Male"	"M"	2320345
	"2057"	"2057"	"7 years"	"7"	"Female"	"F"	2218632
	"2057"	"2057"	"7 years"	"7"	"Male"	"M"	2319313
	"2057"	"2057"	"8 years"	"8"	"Female"	"F"	2218003
	"2057"	"2057"	"8 years"	"8"	"Male"	"M"	2318184
	"2057"	"2057"	"9 years"	"9"	"Female"	"F"	2217072
	"2057"	"2057"	"9 years"	"9"	"Male"	"M"	2316874
	"2057"	"2057"	"10 years"	"10"	"Female"	"F"	2216045
	"2057"	"2057"	"10 years"	"10"	"Male"	"M"	2315535
	"2057"	"2057"	"11 years"	"11"	"Female"	"F"	2214874
	"2057"	"2057"	"11 years"	"11"	"Male"	"M"	2314135
	"2057"	"2057"	"12 years"	"12"	"Female"	"F"	2213775
	"2057"	"2057"	"12 years"	"12"	"Male"	"M"	2312737
	"2057"	"2057"	"13 years"	"13"	"Female"	"F"	2213133
	"2057"	"2057"	"13 years"	"13"	"Male"	"M"	2311767
	"2057"	"2057"	"14 years"	"14"	"Female"	"F"	2213744
	"2057"	"2057"	"14 years"	"14"	"Male"	"M"	2312000
	"2057"	"2057"	"15 years"	"15"	"Female"	"F"	2216499
	"2057"	"2057"	"15 years"	"15"	"Male"	"M"	2314578
	"2057"	"2057"	"16 years"	"16"	"Female"	"F"	2222192
	"2057"	"2057"	"16 years"	"16"	"Male"	"M"	2320930
	"2057"	"2057"	"17 years"	"17"	"Female"	"F"	2231554
	"2057"	"2057"	"17 years"	"17"	"Male"	"M"	2332236
	"2057"	"2057"	"18 years"	"18"	"Female"	"F"	2244936
	"2057"	"2057"	"18 years"	"18"	"Male"	"M"	2348606
	"2057"	"2057"	"19 years"	"19"	"Female"	"F"	2262008
	"2057"	"2057"	"19 years"	"19"	"Male"	"M"	2369001
	"2057"	"2057"	"20 years"	"20"	"Female"	"F"	2281913
	"2057"	"2057"	"20 years"	"20"	"Male"	"M"	2391961
	"2057"	"2057"	"21 years"	"21"	"Female"	"F"	2303571
	"2057"	"2057"	"21 years"	"21"	"Male"	"M"	2416521
	"2057"	"2057"	"22 years"	"22"	"Female"	"F"	2326046
	"2057"	"2057"	"22 years"	"22"	"Male"	"M"	2441591
	"2057"	"2057"	"23 years"	"23"	"Female"	"F"	2349020
	"2057"	"2057"	"23 years"	"23"	"Male"	"M"	2466388
	"2057"	"2057"	"24 years"	"24"	"Female"	"F"	2372190
	"2057"	"2057"	"24 years"	"24"	"Male"	"M"	2490596
	"2057"	"2057"	"25 years"	"25"	"Female"	"F"	2395302
	"2057"	"2057"	"25 years"	"25"	"Male"	"M"	2513777
	"2057"	"2057"	"26 years"	"26"	"Female"	"F"	2417995
	"2057"	"2057"	"26 years"	"26"	"Male"	"M"	2535761
	"2057"	"2057"	"27 years"	"27"	"Female"	"F"	2439766
	"2057"	"2057"	"27 years"	"27"	"Male"	"M"	2556362
	"2057"	"2057"	"28 years"	"28"	"Female"	"F"	2459979
	"2057"	"2057"	"28 years"	"28"	"Male"	"M"	2575366
	"2057"	"2057"	"29 years"	"29"	"Female"	"F"	2478168
	"2057"	"2057"	"29 years"	"29"	"Male"	"M"	2592675
	"2057"	"2057"	"30 years"	"30"	"Female"	"F"	2493877
	"2057"	"2057"	"30 years"	"30"	"Male"	"M"	2608019
	"2057"	"2057"	"31 years"	"31"	"Female"	"F"	2506522
	"2057"	"2057"	"31 years"	"31"	"Male"	"M"	2620552
	"2057"	"2057"	"32 years"	"32"	"Female"	"F"	2516116
	"2057"	"2057"	"32 years"	"32"	"Male"	"M"	2630095
	"2057"	"2057"	"33 years"	"33"	"Female"	"F"	2523265
	"2057"	"2057"	"33 years"	"33"	"Male"	"M"	2637116
	"2057"	"2057"	"34 years"	"34"	"Female"	"F"	2528344
	"2057"	"2057"	"34 years"	"34"	"Male"	"M"	2642203
	"2057"	"2057"	"35 years"	"35"	"Female"	"F"	2531507
	"2057"	"2057"	"35 years"	"35"	"Male"	"M"	2645360
	"2057"	"2057"	"36 years"	"36"	"Female"	"F"	2532645
	"2057"	"2057"	"36 years"	"36"	"Male"	"M"	2646171
	"2057"	"2057"	"37 years"	"37"	"Female"	"F"	2531420
	"2057"	"2057"	"37 years"	"37"	"Male"	"M"	2643967
	"2057"	"2057"	"38 years"	"38"	"Female"	"F"	2527674
	"2057"	"2057"	"38 years"	"38"	"Male"	"M"	2638839
	"2057"	"2057"	"39 years"	"39"	"Female"	"F"	2521824
	"2057"	"2057"	"39 years"	"39"	"Male"	"M"	2631351
	"2057"	"2057"	"40 years"	"40"	"Female"	"F"	2514225
	"2057"	"2057"	"40 years"	"40"	"Male"	"M"	2621889
